Attribute Name,Attribute Alias Name,Data Type,Unique Values,Statistics,Unique Counts,Null Percent,Associated Element,Dataset Alias,Info URL,Mode
AccessFrom,From,esriFieldTypeString,3rd St; Amity Rd; Ancestor Pl; Apple St; Baldcypress St; Baron Ave; Bass St; Benjamin Ln; Boise City Limits; Boise Parks & Rec Ownership Start; Boise Parks & Rec Property; Boise River Greenebelt; Broadway Ave; C.F. Mcdevitt Park; Campton Way; Capitol Blvd; Cassia Park; Cassia St; Cassia St (east of park),,105,61.6,,Boise Pathways,https://city-of-boise.opendata.arcgis.com/datasets/boise::pathways-master-plan/about,both
AccessTo,To,esriFieldTypeString,Shamrock Ave; 16th St; 50th St; Alpine St; Amity Rd; Apple St; Benjamin Ln; Bloom St; Boise River Greenbelt; Broadway; Broadway Ave; Brown St; Campton Way; Carolina Dr; Caslte Rd; Cassia St (west of park); Chinden; Chinden Blvd; Christine St,,100,61.6,,Boise Pathways,https://city-of-boise.opendata.arcgis.com/datasets/boise::pathways-master-plan/about,both
PathwayType,Pathway Type,esriFieldTypeString,Existing Collector Local Road Critical Connection; Existing Shared Use Path; Existing Sidepath; Planned Collector Local Road Critical Connection; Planned Critical Sidepath Connection; Planned Shared Use Path; Request Collector Local Road Critical Connection,,7,0.3,,Boise Pathways,https://city-of-boise.opendata.arcgis.com/datasets/boise::pathways-master-plan/about,both
Status,Status,esriFieldTypeString,Existing; Planned; Request,,3,0.5,,Boise Pathways,https://city-of-boise.opendata.arcgis.com/datasets/boise::pathways-master-plan/about,both
Notes,Notes,esriFieldTypeString,Added 4/13/2022; Added 4/27/2022; Added 5/4/2022; Alignment TBD; can avoid private land if needed; Alternate connection along Fircrest Dr to Maple Grove; double service roads from Fircrest to Christine St; Bike/ped bridge over river; Bridge over Ridenbaugh Canal; Bridge over Ridenbaugh Canal to connect to Cassia Park and Garden St Bikeway; Consider piping short segment of canal; Bridge over river and connection through parking lot to 11th St; see 11th St Bikeway Study; Canal already piped; Canal appears to be piped already; Canal maintenance access from both sides; City public works and parks & rec land along west side of canal; City-owned parcels along canal corridor with room for wide setback from canal; Complete connection between North Slough Canal and Ustick Elementary on north side; Complete perimeter pathway outside of ACHD ROW; connect through vacant parcel to/from ACHD RLS proposed route; Connection from West Bench to Greenbelt vi 50th St; pipe Thurman Mill Canal; Constrained corridor due to topography - would require paving service road; currently frequently used by residents; provide crossing of Broadway at Richmond St to connect to Leadville Bikeway,,123,63.8,,Boise Pathways,https://city-of-boise.opendata.arcgis.com/datasets/boise::pathways-master-plan/about,both
Shape__Length,Shape__Length,esriFieldTypeDouble,65.394; 82.192; 102.167; 109.011; 117.681; 123.563; 147.326; 148.829; 149.895; 167.726; 180.945; 183.545; 186.404; 199.417; 209.260; 226.926; 227.859; 232.893; 251.680; 258.823,"MIN: 65.395, MAX: 25828.399, AVG: 3205.015",367,0.0,,Boise Pathways,https://city-of-boise.opendata.arcgis.com/datasets/boise::pathways-master-plan/about,both
objectid,OBJECTID,esriFieldTypeOID,1; 2; 3; 4; 5; 6; 7; 8; 9; 10; 11; 12; 13; 14; 15; 16; 17; 18; 19; 20,,5349,0.0,,Indiana Recreational Trails,https://www.indianamap.org/datasets/INMap::off-road-recreational-trails/about,both
segcode,SEGMENT CODE,esriFieldTypeDouble,1010; 1011; 1012; 1013; 1014; 1015; 1016; 1017; 1018; 1019; 1021; 1022; 1023; 1030; 1031; 1032; 1040; 1050; 1051; 1052,"MIN: 1010.0, MAX: 97070.0, AVG: 45281.804",4947,5.4,,Indiana Recreational Trails,https://www.indianamap.org/datasets/INMap::off-road-recreational-trails/about,both
segmiles,SEGMENT MILES,esriFieldTypeDouble,0.003; 0.005; 0.005; 0.005; 0.007; 0.009; 0.012; 0.013; 0.013; 0.013; 0.017; 0.017; 0.017; 0.017; 0.019; 0.019; 0.020; 0.020; 0.021; 0.022,"MIN: 0.003, MAX: 67.969, AVG: 1.617",5175,3.0,,Indiana Recreational Trails,https://www.indianamap.org/datasets/INMap::off-road-recreational-trails/about,both
segname,SEGMENT NAME,esriFieldTypeString,"1 mile route/1.5 mile route; 10 O'Clock Line Trail; 101st St. - Cyntheanne Rd. to county line; 104th St. - East Olio Rd. to west of Georgia Rd.; 104th St./Conneticut Ave. - Olio Rd. to SR 238; 106th St.; 106th St. - Pennsylvania St. to Winterwood; 106th St. to 116th St.; 106th St. to 116th St., westside; 106th St. to 126th St. (E. side); 109th St - south side - Superior Dr to Delaware Pkwy; 10th St - Jefferson St east to Pete Ellis Dr; 10th St - Pete Ellis Dr east to Russell Rd; 10th St to CSX bridge; 10th St/Monon Trail to Spades Park; 10th to 96th; 111th St. - Hoosier Road to Geist Road; 111th St. - Illinois St. to east of Pennsylvania St.; 113th St. - Manteo Ct. to Florida Rd. - south side of street; 113th St. - Olio Rd. to SR238 - north side of street",,4891,1.7,,Indiana Recreational Trails,https://www.indianamap.org/datasets/INMap::off-road-recreational-trails/about,both
status,STATUS,esriFieldTypeString,Open; Planned; Potential; Under Development,,4,0.1,,Indiana Recreational Trails,https://www.indianamap.org/datasets/INMap::off-road-recreational-trails/about,both
reportedsegdistance,REPORTED SEGMENT DISTANCE,esriFieldTypeDouble,0.0; 0.05; 0.056; 0.06; 0.066; 0.09; 0.1; 0.11; 0.113; 0.12; 0.13; 0.14; 0.15; 0.16; 0.166; 0.17; 0.171; 0.177; 0.18; 0.2,"MIN: 0.0, MAX: 73.0, AVG: 0.759",298,5.9,,Indiana Recreational Trails,https://www.indianamap.org/datasets/INMap::off-road-recreational-trails/about,both
trailtype,TRAIL TYPE,esriFieldTypeString,0; connector; long distance; nature preserve; park/forest; rail trail; riparian; towpath; urban trail,,9,28.7,,Indiana Recreational Trails,https://www.indianamap.org/datasets/INMap::off-road-recreational-trails/about,both
surface,SURFACE,esriFieldTypeString,0; 1; 18; 19; 2; 20; 27; 3; 4; 5; 6; 8; 9; Natural; asphalt; asphalt +; asphalt/boardwalk; asphalt/boardwalk/concrete; asphalt/boardwalk/natural; asphalt/concrete,,51,4.3,,Indiana Recreational Trails,https://www.indianamap.org/datasets/INMap::off-road-recreational-trails/about,both
managingentity,MANAGING ENTITY,esriFieldTypeString,"A. W. Goodman & Associates; ACRES Land Trust; Aboite Township; Adams Mill Inc.; Akron Park Board; Albion Department of Parks and Recreation; Alexandria Kiwanis; Allen County; Allen County Board of Commissioners; Allen County Highway Department; Allen County Parks and Recreation Department; Anderson Parks and Recreation Department; Angel Mounds State Historic Site; Angola Parks and Recreation Department; Argos Park and Recreation Board; Ashley Park and Recreation Board; Attica Park Department; Auburn Park Department; Auburn Planning Dept., city of",,589,7.9,,Indiana Recreational Trails,https://www.indianamap.org/datasets/INMap::off-road-recreational-trails/about,both
yropen,YEAR OPEN,esriFieldTypeInteger,0; 1976; 1977; 1980; 1982; 1985; 1987; 1988; 1990; 1991; 1994; 1995; 1996; 1998; 1999; 2000; 2001; 2002; 2003; 2004,"MIN: 0.0, MAX: 2025.0, AVG: 472.771",41,7.1,,Indiana Recreational Trails,https://www.indianamap.org/datasets/INMap::off-road-recreational-trails/about,both
geogsource,GEOGRAPHIC SOURCE,esriFieldTypeString,"060515; 2005 Orthos 05/22/2009 GJB; 2016 MTB project; 2017; 2018 per aerial imagery; 2018 per site visit; 2020 per RTP Application; 2025 Trails plan; Aerial Imagery 2018; Clipped from NIRCC 2007 Bike-Ped Plan 08052008 GJB; Clipped from NIRCC 2007 Bk/Ped Pln 08/05/2008 GJB; Clipped from NIRCC Bk/Ped 2007 Pln  08052008 GJB; Copied 090205 from Terre Haute MP 2008
dig020225; Copied from NIRCC 12/04/08 SPM; Copied from NIRCC 12/05/08 SPM; Copied from NIRCC 12/08/08 SPM; Copied from NIRCC 12/09/08; Copied from NIRCC 12/09/08 SPM; Copied from NIRCC 12/10/08 SPM; Copied from NIRCC 12/11/08",,682,4.8,,Indiana Recreational Trails,https://www.indianamap.org/datasets/INMap::off-road-recreational-trails/about,both
hike,HIKE,esriFieldTypeString,0; 1; no; yes,,4,2.8,,Indiana Recreational Trails,https://www.indianamap.org/datasets/INMap::off-road-recreational-trails/about,both
exercise,EXERCISE,esriFieldTypeString,0; 1; no; yes,,4,3.5,,Indiana Recreational Trails,https://www.indianamap.org/datasets/INMap::off-road-recreational-trails/about,both
intrp,INTERPRATIVE,esriFieldTypeString,0; 1; no; yes,,4,3.9,,Indiana Recreational Trails,https://www.indianamap.org/datasets/INMap::off-road-recreational-trails/about,both
roadbike,ROAD BIKE,esriFieldTypeString,0; 1; no; yes,,4,2.9,,Indiana Recreational Trails,https://www.indianamap.org/datasets/INMap::off-road-recreational-trails/about,both
mtnbike,MOUNTAIN BIKE,esriFieldTypeString,0; 1; no; yes,,4,3.4,,Indiana Recreational Trails,https://www.indianamap.org/datasets/INMap::off-road-recreational-trails/about,both
horse,HORSE,esriFieldTypeString,0; 1; no; yes,,4,3.5,,Indiana Recreational Trails,https://www.indianamap.org/datasets/INMap::off-road-recreational-trails/about,both
ski,SKI,esriFieldTypeString,0; 1; no; yes,,4,3.7,,Indiana Recreational Trails,https://www.indianamap.org/datasets/INMap::off-road-recreational-trails/about,both
whlchr,WHEEL CHAIR,esriFieldTypeString,0; 1; no; yes,,4,3.6,,Indiana Recreational Trails,https://www.indianamap.org/datasets/INMap::off-road-recreational-trails/about,both
snowbile,SNOWMOBILE,esriFieldTypeString,0; 1; no; yes,,4,3.5,,Indiana Recreational Trails,https://www.indianamap.org/datasets/INMap::off-road-recreational-trails/about,both
atv,ATV,esriFieldTypeString,0; no; yes,,3,3.5,,Indiana Recreational Trails,https://www.indianamap.org/datasets/INMap::off-road-recreational-trails/about,both
mocycle,MOTORCYCLE,esriFieldTypeString,0; no; yes,,3,3.5,,Indiana Recreational Trails,https://www.indianamap.org/datasets/INMap::off-road-recreational-trails/about,both
fwdrive,4 WHEEL DRIVE,esriFieldTypeString,0; no; yes,,3,3.5,,Indiana Recreational Trails,https://www.indianamap.org/datasets/INMap::off-road-recreational-trails/about,both
canoe,CANOE,esriFieldTypeString,0; no,,2,3.9,,Indiana Recreational Trails,https://www.indianamap.org/datasets/INMap::off-road-recreational-trails/about,both
skate,SKATE,esriFieldTypeString,0; 1; no; yes,,4,3.9,,Indiana Recreational Trails,https://www.indianamap.org/datasets/INMap::off-road-recreational-trails/about,both
otheruse,OTHER USE,esriFieldTypeString,Monon South; None listed; None listed.,,3,90.8,,Indiana Recreational Trails,https://www.indianamap.org/datasets/INMap::off-road-recreational-trails/about,both
multiuse,MULTIUSE,esriFieldTypeString,0; 1; no; yes,,4,3.6,,Indiana Recreational Trails,https://www.indianamap.org/datasets/INMap::off-road-recreational-trails/about,both
property,PROPERTY,esriFieldTypeString,"18th Street Park; ACRES Land Trust; Acres Along the Wabash; Acton housing development; Adam's Mill Oxbow Natural Area; Adams Memorial Hospital; Akron BMX Jump Park; Allen's Creek State Recreation Area; Allesee Park; Altherr Park; Amber Creek Park; Ambler Flatwoods Nature Preserve; American Legion Memorial Park; Ameriplex; Anderson Community Hospital; Anderson Falls Nature Preserve; Anderson Park, Swinford Park; Angel Mounds State Historic Site; Anna Brand Hammer Reserve; Anson",,967,56.0,,Indiana Recreational Trails,https://www.indianamap.org/datasets/INMap::off-road-recreational-trails/about,both
entitytype,ENTITY TYPE,esriFieldTypeString,County; Federal; Local; Non-Government; Non-Profit; Park Board; Park Department; Parks Board; State; city/town; non-profit; other; park department,,13,15.4,,Indiana Recreational Trails,https://www.indianamap.org/datasets/INMap::off-road-recreational-trails/about,both
railtrail,RAIL TRAIL,esriFieldTypeString,0; 1; no; yes,,4,3.8,,Indiana Recreational Trails,https://www.indianamap.org/datasets/INMap::off-road-recreational-trails/about,both
entityaddress,ENTITY ADDRESS,esriFieldTypeString,"501 S El Portal Dr, Michigan City, IN 46360-1921; P.O. Box 10, Huntingburg, IN 47542-1319; P.O. Box 17, Danville, IN 46122-0017; P.O. Box 7013, Logansport, IN 46947-7013; PO Box 65, Plainfield, IN 46168-0065; PO Box 96, Waterloo, IN 46793; #2 Redskin Trail, Konx, IN 46534; , ,; , Alexandria, IN; , Avon, IN; , Berne, IN 46711; , Chesterton, IN 46304; , Clermont, IN 46234; , Danville, IN 46122; , Evansville, IN 47712-3596; , Evansville, IN 47720; , Fishers, IN 46037; , Fort Wayne, IN 46845; , Greensburg, IN 47240; , Hanover, IN 47243",,629,8.9,,Indiana Recreational Trails,https://www.indianamap.org/datasets/INMap::off-road-recreational-trails/about,both
entityphone,ENTITY PHONE,esriFieldTypeString,(812) 435-5000; (219) 242-8558; (219) 261-2523; (219) 279-2216; (219) 297-4841; (219) 325-8315; (219) 365-6010; (219) 365-6465; (219) 391-8474; (219) 462-0025; (219) 462-5144; (219) 465-3586; (219) 474-6081; (219) 567-9521; (219) 659-0860; (219) 662-3240; (219) 696-1570; (219) 733-2340; (219) 762-1675; (219) 762-7784,,488,21.9,,Indiana Recreational Trails,https://www.indianamap.org/datasets/INMap::off-road-recreational-trails/about,both
entityemail,ENTITY EMAIL,esriFieldTypeString,(317) 327-7069; BAP@communityms.net; Bill_McCoy@fws.gov; Ccommissioners@elkhartcounty.com; ClarkSF@dnr.IN.gov; Comdev@mishawakacity.com; CommunityRelations@woodlawnhospital.com; DeamLakeSRA@dnr.IN.gov; Donna_Stanley@mail.fws.gov; ED@SyracuseWawaseeTrails.com; HarrisonSF@dnr.IN.gov; IndyParksCS@indy.gov; JACSTFOR@HSONLINE.NET; JacksonSF@dnr.IN.gov; Kara.Kish@VigoCounty.in.gov; Kchristy@newtonpark; LLCDoffice@aol.com; MCSD@emichigancity.com; MorganSF@dnr.IN.gov; ParksAdministrator@cityoflogansport.org,,166,70.6,,Indiana Recreational Trails,https://www.indianamap.org/datasets/INMap::off-road-recreational-trails/about,both
county,COUNTY,esriFieldTypeString,"Adams; Allen; Bartholomew; Benton; Blackford; Boone; Brown; Carroll; Cass; Clark; Clay; Clinton; Clinton, Boone; Crawford; Daviess; DeKalb; Dearborn; Decatur; Dekalb; Delaware",,97,2.1,,Indiana Recreational Trails,https://www.indianamap.org/datasets/INMap::off-road-recreational-trails/about,both
trailcode,TRAIL CODE,esriFieldTypeInteger,101; 102; 103; 104; 105; 106; 107; 108; 109; 110; 111; 112; 113; 114; 200; 201; 202; 203; 204; 205,"MIN: 101.0, MAX: 9896.0, AVG: 4814.932",1693,5.7,,Indiana Recreational Trails,https://www.indianamap.org/datasets/INMap::off-road-recreational-trails/about,both
reportedtraildistance,REPORTED TRAIL DISTANCE,esriFieldTypeDouble,0.0; 0.05; 0.06; 0.09; 0.1; 0.11; 0.12; 0.13; 0.14; 0.15; 0.16; 0.17; 0.18; 0.2; 0.21; 0.24; 0.25; 0.268; 0.28; 0.3,"MIN: 0.0, MAX: 73.0, AVG: 0.657",210,30.9,,Indiana Recreational Trails,https://www.indianamap.org/datasets/INMap::off-road-recreational-trails/about,both
globalid,GLOBALID,esriFieldTypeGlobalID,{000DB08B-5540-4F43-8515-4681DF22126B}; {001193E9-B379-4982-8595-B4D5AF87CF60}; {001A1B96-008B-4044-A255-8FC6F16FD3D4}; {003C2909-BF00-41EF-BDEA-97C0407422F6}; {00406969-0879-45C0-A537-750A76AA735B}; {0043D4EA-2A3E-47EE-BAD0-5D4A0173E84E}; {004A96A1-079C-4080-BF9A-558DCB3B6084}; {0064B0FD-3AD6-451E-B16F-DF0F5052ECB2}; {007BFDA0-9B82-47D3-9DC4-B5995A934037}; {00800FD1-1EA4-4A07-8AAC-928859E3B2F3}; {008B37AB-78CB-49F7-BAEE-D8026C10419B}; {008B8AE0-F194-4CFD-A341-0F5D012D4C80}; {008C79C8-FF9F-4DFC-BA4C-B5F381B7349A}; {008D4310-5146-4468-945F-AB44919F9812}; {008D92F4-7673-4EEF-8D12-EB0B31F35169}; {0096DB41-AE19-40B4-BC3C-67BB3A5ECB07}; {00A37E74-58EB-455D-B67B-07B7EED1CF32}; {00B5B552-AA1C-49E1-AD4D-571939668BDA}; {00BB7A65-9E56-47F8-A048-CCF442738E38}; {00CCC996-BE5D-424D-9D2E-8ECBEB86D3C8},,5349,0.0,,Indiana Recreational Trails,https://www.indianamap.org/datasets/INMap::off-road-recreational-trails/about,both
creationdate,CreationDate,esriFieldTypeDate,1635960600000; 1635967197000; 1635967198000; 1635967204000; 1635967206000; 1635967208000; 1635967209000; 1635967210000; 1635967211000; 1635967212000; 1635967213000; 1635967214000; 1635967215000; 1635967216000; 1635967217000; 1635967218000; 1635967219000; 1635967220000; 1635967221000; 1635967222000,,1205,3.1,,Indiana Recreational Trails,https://www.indianamap.org/datasets/INMap::off-road-recreational-trails/about,both
creator,Creator,esriFieldTypeString,GSchultz@dnr.IN.gov_indnr; GSchultz@dnr.in.gov; GSchultz@dnr.in.gov_indnr; JFlachskam@dnr.IN.gov_indnr; JMotz@dnr.IN.gov_indnr; RTepe@dnr.IN.gov_indnr; ahurst@dnr.in.gov; ehill_acreslandtrust; gschultz@dnr.in.gov; gschultz@dnr.in.gov_indnr,,10,3.0,,Indiana Recreational Trails,https://www.indianamap.org/datasets/INMap::off-road-recreational-trails/about,both
editdate,EditDate,esriFieldTypeDate,1505865600000; 1603670400000; 1635811200000; 1636384108000; 1636384109000; 1636384110000; 1636384117000; 1636384120000; 1636384121000; 1636384122000; 1636384123000; 1636384124000; 1636384125000; 1636384126000; 1636384127000; 1636384128000; 1636384139000; 1636384140000; 1636384141000; 1636384153000,,1154,5.6,,Indiana Recreational Trails,https://www.indianamap.org/datasets/INMap::off-road-recreational-trails/about,both
editor,Editor,esriFieldTypeString,GSchultz@dnr.IN.gov_indnr; GSchultz@dnr.in.gov; GSchultz@dnr.in.gov_indnr; JFlachskam@dnr.IN.gov_indnr; JMotz@dnr.IN.gov_indnr; RTepe@dnr.IN.gov_indnr; ahurst@dnr.in.gov; cjones@acreslandtrust; cjones_acreslandtrust; ehill_acreslandtrust; gschultz@dnr.in.gov,,12,5.6,,Indiana Recreational Trails,https://www.indianamap.org/datasets/INMap::off-road-recreational-trails/about,both
entityweb,ENTITY WEB,esriFieldTypeString,Little Calumet River Levee Trail; http://acreslandtrust.org; http://acreslandtrust.org/; http://ansonindiana.com/index.aspx; http://becomehope.com/; http://bloomington.in.gov/sections/viewSection.php?section_id=8; http://bordenindiana.com/parks; http://cardinalgreenways.org/; http://cityofgreencastle.com/departments/parks-recreation/; http://cityofjeff.net/; http://cityofsalemin.com/; http://cms.bsu.edu/academics/centersandinstitutes/fseec; http://cms.indstate.edu/; http://cms2.revize.com/revize/steubencounty/departments/highway/contacts_hours.php; http://cms2.revize.com/revize/steubencounty/departments/highway/index.php; http://co.johnson.in.us/government/administrative/highway-department/; http://decaturcountyfamilyymca.org/; http://friendsofbecksmill.org/; http://fwtrails.org/; http://gracemooresville.org/,,323,48.5,,Indiana Recreational Trails,https://www.indianamap.org/datasets/INMap::off-road-recreational-trails/about,both
trailname,TRAIL NAME,esriFieldTypeString,CSX Central Adams Co. Rail Trail; 106th Street Trail; 109th St - south side; 116 st side path; 116th Street Trail; 116th Street/113th Street Trail; 126th Street Trail; 131st St Trail; 131st Street Trail; 136th Street Trail; 141st Street Trail; 146th St./Greenfield Ave. Corridor; 146th Street Trail; 146th Street Trail - Boone County Line east to Centennial South; 146th st trail; 146th/Cumberland Loop; 151st St./Westfield Blvd. Trail; 156th St Corridor - Towne Rd to Oak Ridge Rd; 156th St. Corridor - Oak Ridge to US31; 16 Tech Bridge,,1700,2.3,,Indiana Recreational Trails,https://www.indianamap.org/datasets/INMap::off-road-recreational-trails/about,both
SHAPE__Length,SHAPE__Length,esriFieldTypeDouble,5.202; 8.107; 8.307; 8.413; 11.203; 11.997; 14.845; 15.274; 16.218; 20.476; 22.252; 22.351; 22.397; 27.676; 27.878; 28.363; 28.756; 30.829; 32.159; 33.447,"MIN: 5.203, MAX: 105337.188, AVG: 2616.676",,0.1,,Indiana Recreational Trails,https://www.indianamap.org/datasets/INMap::off-road-recreational-trails/about,both
OBJECTID,OBJECTID,esriFieldTypeOID,4420483; 4420485; 4420488; 4420490; 4420492; 4420502; 4420504; 4420508; 4420509; 4420511; 4420518; 4420522; 4420527; 4420531; 4420532; 4420534; 4420535; 4420536; 4420537; 4420541,,8465,,,Kansas Bike Hwy Volume,,bike
Id,Id,esriFieldTypeString,00087c4a-bf79-4d63-aaaa-d6e9e16d6b11; 000a7188-02d6-4e2a-a65d-c0009cc2c556; 001bcd60-052c-4e6f-8d5e-454a8adffbfa; 002c0ff7-0b6f-414d-87a1-275a05d8b3cf; 0037ff83-f00c-4031-b3d9-b63b04405f4d; 0038145f-6e24-416b-8807-d5351b15229f; 00410388-c713-401e-9389-710b5d4f2422; 0048ee36-5ede-488f-8ff9-5eedb05d9992; 004cd718-a1dc-4dd7-8bdd-b1c87c7baa63; 005c7737-0dac-49d4-831f-dc43a657d0e2; 005d6bf3-0e41-4dee-bc30-7b42ce62b1fb; 005fe1e8-b000-422b-9545-356a2a47578c; 005ffb14-7205-47d8-a62e-7a5ae453b740; 006256b1-b61d-4e9a-9ea5-61aba4c61fb5; 0064729a-f11d-4352-b85e-1aaae80a9684; 0075b566-41c8-45b7-82ff-8c8b89e3d0c4; 00855805-7b50-4cb9-9eea-7106281d2aa8; 00a5475f-c89e-4018-8740-f9e2012128cf; 00ac264f-05e6-4c44-b079-36ec2ffae569; 00ac541c-92ca-4cca-a274-d84f58562202,,8465,,,Kansas Bike Hwy Volume,,bike
RouteId,RouteId,esriFieldTypeString,0012000540000000; 0012000540100000; 0012000590000000; 0012001690000000; 0022000590000000; 0022000590100000; 0022001690000000; 0022001690100000; 002200169B000000; 0023000310000000; 0023000580000000; 0032000590000000; 0032000730000000; 0032000730100000; 0032001590000000; 0033000070000000; 0033000090000000; 003300009C001000; 0033001160000000; 0042001600000000,,763,,,Kansas Bike Hwy Volume,,bike
FromMeasure,FromMeasure,esriFieldTypeDouble,0.0; 0.000; 0.005; 0.008; 0.008; 0.010; 0.010; 0.010; 0.010; 0.010; 0.011; 0.014; 0.015; 0.016; 0.019; 0.019; 0.019; 0.021; 0.022; 0.022,,7759,,,Kansas Bike Hwy Volume,,bike
ToMeasure,ToMeasure,esriFieldTypeDouble,0.000; 0.005; 0.008; 0.008; 0.010; 0.010; 0.010; 0.010; 0.010; 0.011; 0.014; 0.015; 0.016; 0.019; 0.019; 0.019; 0.021; 0.022; 0.022; 0.028,,8444,,,Kansas Bike Hwy Volume,,bike
RouteID_CRMM,RouteID_CRMM,esriFieldTypeString,0012000540000000; 0012000540100000; 0012000590000000; 0012001690000000; 0022000590000000; 0022000590100000; 0022001690000000; 0022001690100000; 002200169B000000; 0023000310000000; 0023000580000000; 0032000590000000; 0032000730000000; 0032000730100000; 0032001590000000; 0033000070000000; 0033000090000000; 003300009C001000; 0033001160000000; 0042001600000000,,763,,,Kansas Bike Hwy Volume,,bike
